order_id,products
773131,39276 29259
3241661,39276 29259
340407,39276 29259
1958582,39276 29259
3364600,39276 29259
2432713,39276 29259
639977,39276 29259
124517,39276 29259
2855952,39276 29259
742302,39276 29259
227189,39276 29259
325383,39276 29259
410460,39276 29259
55834,39276 29259
2704672,39276 29259
99497,39276 29259
2391301,39276 29259
981995,39276 29259
802376,39276 29259
1259883,39276 29259
1017948,39276 29259
2070768,39276 29259
1512276,39276 29259
2205913,39276 29259
3058157,39276 29259
3348301,39276 29259
768621,39276 29259
2257298,39276 29259
1106082,39276 29259
1536067,39276 29259
545334,39276 29259
3245260,39276 29259
2298422,39276 29259
257161,39276 29259
745570,39276 29259
1219166,39276 29259
2915079,39276 29259
2946218,39276 29259
506863,39276 29259
3404161,39276 29259
341163,39276 29259
2550587,39276 29259
1178593,39276 29259
211065,39276 29259
2626053,39276 29259
3059479,39276 29259
2858681,39276 29259
1419569,39276 29259
292753,39276 29259
3272541,39276 29259
2347593,39276 29259
2977894,39276 29259
1694903,39276 29259
39606,39276 29259
1650847,39276 29259
2786884,39276 29259
983407,39276 29259
2251990,39276 29259
3352718,39276 29259
1139974,39276 29259
2077930,39276 29259
3146051,39276 29259
2185144,39276 29259
1831827,39276 29259
1502365,39276 29259
2604178,39276 29259
3360866,39276 29259
2538839,39276 29259
1958803,39276 29259
1091685,39276 29259
2192868,39276 29259
3163758,39276 29259
191499,39276 29259
1405039,39276 29259
1687840,39276 29259
1452197,39276 29259
2534913,39276 29259
2233253,39276 29259
2050983,39276 29259
363621,39276 29259
1625184,39276 29259
1076067,39276 29259
2816731,39276 29259
384856,39276 29259
2768740,39276 29259
1429954,39276 29259
1232050,39276 29259
3326195,39276 29259
1814731,39276 29259
3125469,39276 29259
2486095,39276 29259
149146,39276 29259
2858457,39276 29259
471989,39276 29259
975845,39276 29259
2256680,39276 29259
992107,39276 29259
1083189,39276 29259
1322221,39276 29259
2634062,39276 29259
2048601,39276 29259
499218,39276 29259
1305403,39276 29259
2788088,39276 29259
2779171,39276 29259
455377,39276 29259
2182347,39276 29259
3051447,39276 29259
1999304,39276 29259
726592,39276 29259
641369,39276 29259
1638172,39276 29259
2065425,39276 29259
3203162,39276 29259
2960846,39276 29259
3125557,39276 29259
6530,39276 29259
131356,39276 29259
2623566,39276 29259
609796,39276 29259
1483204,39276 29259
150238,39276 29259
68208,39276 29259
1551913,39276 29259
801425,39276 29259
3090904,39276 29259
1783737,39276 29259
2486416,39276 29259
2270019,39276 29259
720539,39276 29259
3002265,39276 29259
3003197,39276 29259
309563,39276 29259
942062,39276 29259
2821236,39276 29259
353762,39276 29259
3126204,39276 29259
353542,39276 29259
505406,39276 29259
2510588,39276 29259
723035,39276 29259
1853079,39276 29259
1204103,39276 29259
555647,39276 29259
1093936,39276 29259
1345785,39276 29259
3401112,39276 29259
2942292,39276 29259
2703095,39276 29259
824937,39276 29259
2447876,39276 29259
2686751,39276 29259
835730,39276 29259
2428145,39276 29259
1682404,39276 29259
507790,39276 29259
1931180,39276 29259
1069713,39276 29259
3413263,39276 29259
232553,39276 29259
1491340,39276 29259
27632,39276 29259
1616389,39276 29259
1388212,39276 29259
3389689,39276 29259
341612,39276 29259
1036795,39276 29259
2535468,39276 29259
348276,39276 29259
2780146,39276 29259
2353136,39276 29259
147216,39276 29259
1622219,39276 29259
806226,39276 29259
1422091,39276 29259
3183105,39276 29259
62089,39276 29259
2861852,39276 29259
1873458,39276 29259
640822,39276 29259
1325845,39276 29259
1047570,39276 29259
392346,39276 29259
2677720,39276 29259
1364967,39276 29259
708916,39276 29259
1748831,39276 29259
21882,39276 29259
2068327,39276 29259
736907,39276 29259
101933,39276 29259
2909192,39276 29259
466296,39276 29259
1363678,39276 29259
1632399,39276 29259
186736,39276 29259
1796476,39276 29259
2223128,39276 29259
932732,39276 29259
438719,39276 29259
732392,39276 29259
1339479,39276 29259
2133056,39276 29259
1906785,39276 29259
1610479,39276 29259
3057689,39276 29259
179229,39276 29259
465787,39276 29259
2104575,39276 29259
2133213,39276 29259
955316,39276 29259
2504418,39276 29259
1365030,39276 29259
2662216,39276 29259
2843825,39276 29259
1673426,39276 29259
324183,39276 29259
1393036,39276 29259
3078569,39276 29259
450002,39276 29259
1668448,39276 29259
2294414,39276 29259
1423277,39276 29259
2034,39276 29259
506680,39276 29259
2973856,39276 29259
1230567,39276 29259
82880,39276 29259
2322584,39276 29259
771514,39276 29259
1885956,39276 29259
1939039,39276 29259
2001072,39276 29259
913061,39276 29259
2416965,39276 29259
247720,39276 29259
944619,39276 29259
3238903,39276 29259
952331,39276 29259
331739,39276 29259
3368106,39276 29259
2649144,39276 29259
2438781,39276 29259
2968232,39276 29259
2392702,39276 29259
2169028,39276 29259
2499586,39276 29259
1598695,39276 29259
2208597,39276 29259
3154047,39276 29259
2329427,39276 29259
1053848,39276 29259
2250987,39276 29259
1074507,39276 29259
1077546,39276 29259
2686169,39276 29259
1599265,39276 29259
1161339,39276 29259
175877,39276 29259
2235709,39276 29259
1743208,39276 29259
2052643,39276 29259
365237,39276 29259
339655,39276 29259
1391172,39276 29259
2408719,39276 29259
1156573,39276 29259
841879,39276 29259
720339,39276 29259
141560,39276 29259
1720894,39276 29259
1705813,39276 29259
190518,39276 29259
3021371,39276 29259
3274149,39276 29259
1786022,39276 29259
615361,39276 29259
3340334,39276 29259
540451,39276 29259
153624,39276 29259
2557876,39276 29259
2819898,39276 29259
3119328,39276 29259
2396333,39276 29259
909575,39276 29259
324591,39276 29259
3219710,39276 29259
1317703,39276 29259
11044,39276 29259
3080339,39276 29259
1978602,39276 29259
941667,39276 29259
282708,39276 29259
3100473,39276 29259
2000011,39276 29259
1124523,39276 29259
1175363,39276 29259
2295367,39276 29259
2713947,39276 29259
1923645,39276 29259
1688888,39276 29259
1445815,39276 29259
3225042,39276 29259
2570327,39276 29259
1270683,39276 29259
3091749,39276 29259
2555756,39276 29259
1867184,39276 29259
2946989,39276 29259
3299531,39276 29259
2747812,39276 29259
1601387,39276 29259
2348630,39276 29259
1170383,39276 29259
877836,39276 29259
1888024,39276 29259
2914516,39276 29259
2510602,39276 29259
1214638,39276 29259
826566,39276 29259
3090206,39276 29259
80957,39276 29259
202780,39276 29259
2905306,39276 29259
123802,39276 29259
937754,39276 29259
605958,39276 29259
1098855,39276 29259
332112,39276 29259
1507407,39276 29259
243266,39276 29259
2102647,39276 29259
155753,39276 29259
3380814,39276 29259
677899,39276 29259
3098327,39276 29259
3218267,39276 29259
1100880,39276 29259
2190518,39276 29259
306557,39276 29259
696337,39276 29259
1742250,39276 29259
1506632,39276 29259
1723945,39276 29259
3120646,39276 29259
1269952,39276 29259
2061675,39276 29259
3282420,39276 29259
158941,39276 29259
1463763,39276 29259
3258724,39276 29259
1783134,39276 29259
1537708,39276 29259
2273883,39276 29259
2396431,39276 29259
1959617,39276 29259
1337010,39276 29259
259811,39276 29259
1065259,39276 29259
1146094,39276 29259
639179,39276 29259
741510,39276 29259
2767284,39276 29259
2542957,39276 29259
3019398,39276 29259
1312185,39276 29259
3111294,39276 29259
170111,39276 29259
3324327,39276 29259
3388246,39276 29259
293917,39276 29259
312319,39276 29259
259020,39276 29259
660340,39276 29259
1560567,39276 29259
3340944,39276 29259
1326989,39276 29259
732110,39276 29259
788268,39276 29259
395000,39276 29259
1964794,39276 29259
1547531,39276 29259
505925,39276 29259
2846760,39276 29259
1921428,39276 29259
2976324,39276 29259
2174040,39276 29259
1214211,39276 29259
1665281,39276 29259
3026579,39276 29259
967278,39276 29259
3407107,39276 29259
2242111,39276 29259
1760009,39276 29259
3070176,39276 29259
1594442,39276 29259
1939769,39276 29259
2706685,39276 29259
1574659,39276 29259
905256,39276 29259
1482790,39276 29259
3145845,39276 29259
2422466,39276 29259
1201601,39276 29259
3031297,39276 29259
563102,39276 29259
1575579,39276 29259
1069295,39276 29259
539980,39276 29259
3280836,39276 29259
2344595,39276 29259
299539,39276 29259
3104324,39276 29259
616302,39276 29259
519107,39276 29259
992965,39276 29259
1945446,39276 29259
1241024,39276 29259
275678,39276 29259
338438,39276 29259
2822109,39276 29259
2035863,39276 29259
687315,39276 29259
70724,39276 29259
2470683,39276 29259
3098897,39276 29259
1869429,39276 29259
1739380,39276 29259
2666202,39276 29259
366332,39276 29259
2080473,39276 29259
1705495,39276 29259
1701117,39276 29259
70159,39276 29259
255778,39276 29259
3004475,39276 29259
3213816,39276 29259
3055067,39276 29259
852548,39276 29259
2958442,39276 29259
3214135,39276 29259
2034022,39276 29259
2516561,39276 29259
1616723,39276 29259
503084,39276 29259
1918488,39276 29259
2096570,39276 29259
3320170,39276 29259
2967379,39276 29259
1966875,39276 29259
3081437,39276 29259
1394841,39276 29259
1618385,39276 29259
1978695,39276 29259
540400,39276 29259
3160500,39276 29259
2468298,39276 29259
1118387,39276 29259
1684683,39276 29259
939903,39276 29259
1912702,39276 29259
36152,39276 29259
1490347,39276 29259
98439,39276 29259
962841,39276 29259
498012,39276 29259
2216736,39276 29259
3248786,39276 29259
2880013,39276 29259
3332654,39276 29259
1752280,39276 29259
752727,39276 29259
2234074,39276 29259
1296379,39276 29259
237638,39276 29259
1917067,39276 29259
1512621,39276 29259
1913727,39276 29259
846443,39276 29259
308082,39276 29259
1437562,39276 29259
2855299,39276 29259
2572538,39276 29259
1143946,39276 29259
2008821,39276 29259
1628580,39276 29259
717690,39276 29259
540996,39276 29259
379653,39276 29259
2361615,39276 29259
147253,39276 29259
2913132,39276 29259
1173979,39276 29259
1487813,39276 29259
661562,39276 29259
3334475,39276 29259
685912,39276 29259
149673,39276 29259
2290949,39276 29259
1297307,39276 29259
475054,39276 29259
1851173,39276 29259
46776,39276 29259
2273658,39276 29259
2590705,39276 29259
1033433,39276 29259
3047627,39276 29259
113463,39276 29259
2233648,39276 29259
2888853,39276 29259
952334,39276 29259
207096,39276 29259
2237618,39276 29259
1843038,39276 29259
1970644,39276 29259
3122866,39276 29259
2029760,39276 29259
197977,39276 29259
477209,39276 29259
2366099,39276 29259
3245558,39276 29259
554907,39276 29259
1710133,39276 29259
3156803,39276 29259
1964193,39276 29259
2264514,39276 29259
242131,39276 29259
610060,39276 29259
2890017,39276 29259
1196341,39276 29259
1858520,39276 29259
881660,39276 29259
2924105,39276 29259
2255010,39276 29259
1051575,39276 29259
509888,39276 29259
1258061,39276 29259
1683354,39276 29259
2111448,39276 29259
1738933,39276 29259
1393902,39276 29259
531146,39276 29259
325649,39276 29259
2533953,39276 29259
2237506,39276 29259
2586093,39276 29259
696303,39276 29259
296361,39276 29259
3064871,39276 29259
186266,39276 29259
1167030,39276 29259
1901945,39276 29259
3380822,39276 29259
2757653,39276 29259
1816310,39276 29259
448212,39276 29259
3418888,39276 29259
470034,39276 29259
2889260,39276 29259
2230916,39276 29259
532491,39276 29259
755877,39276 29259
887200,39276 29259
947632,39276 29259
1344293,39276 29259
2992344,39276 29259
910028,39276 29259
2500879,39276 29259
944645,39276 29259
3150944,39276 29259
3014932,39276 29259
3354095,39276 29259
1013780,39276 29259
2946041,39276 29259
2125207,39276 29259
557863,39276 29259
2520574,39276 29259
1258097,39276 29259
1620602,39276 29259
3250791,39276 29259
2449420,39276 29259
2070943,39276 29259
3080902,39276 29259
436249,39276 29259
558770,39276 29259
316634,39276 29259
1583525,39276 29259
2673989,39276 29259
1833783,39276 29259
1662103,39276 29259
2307351,39276 29259
375021,39276 29259
249430,39276 29259
1601506,39276 29259
59495,39276 29259
1930476,39276 29259
1470789,39276 29259
2521677,39276 29259
280248,39276 29259
2889948,39276 29259
2837572,39276 29259
167587,39276 29259
1201546,39276 29259
1910422,39276 29259
1014213,39276 29259
409074,39276 29259
2335051,39276 29259
1534325,39276 29259
1293408,39276 29259
3365270,39276 29259
3054565,39276 29259
483424,39276 29259
1106037,39276 29259
3198001,39276 29259
1413741,39276 29259
1742773,39276 29259
19927,39276 29259
271004,39276 29259
394740,39276 29259
3063338,39276 29259
1445807,39276 29259
621151,39276 29259
690190,39276 29259
922139,39276 29259
388651,39276 29259
1817728,39276 29259
2184784,39276 29259
2872030,39276 29259
172445,39276 29259
1858375,39276 29259
619320,39276 29259
1606058,39276 29259
214219,39276 29259
2445252,39276 29259
797253,39276 29259
381852,39276 29259
1688361,39276 29259
2969587,39276 29259
630828,39276 29259
2778499,39276 29259
941278,39276 29259
2424069,39276 29259
1233472,39276 29259
2722231,39276 29259
2206235,39276 29259
3306374,39276 29259
2059395,39276 29259
202409,39276 29259
1312137,39276 29259
2633505,39276 29259
1978956,39276 29259
1922323,39276 29259
3368542,39276 29259
2046220,39276 29259
912394,39276 29259
928750,39276 29259
1580640,39276 29259
312091,39276 29259
1647376,39276 29259
2040235,39276 29259
1847911,39276 29259
626636,39276 29259
2798662,39276 29259
2948373,39276 29259
894811,39276 29259
1999211,39276 29259
477792,39276 29259
1141951,39276 29259
939897,39276 29259
2372944,39276 29259
1311045,39276 29259
879795,39276 29259
3270082,39276 29259
1111964,39276 29259
1926150,39276 29259
3074357,39276 29259
1230695,39276 29259
1595140,39276 29259
3247743,39276 29259
357941,39276 29259
2272865,39276 29259
1239501,39276 29259
1577006,39276 29259
1992247,39276 29259
3050335,39276 29259
1247425,39276 29259
1497458,39276 29259
1802689,39276 29259
2803273,39276 29259
3377305,39276 29259
1996965,39276 29259
520634,39276 29259
1205857,39276 29259
2171727,39276 29259
1939336,39276 29259
2717380,39276 29259
2730583,39276 29259
859510,39276 29259
828395,39276 29259
356345,39276 29259
2731273,39276 29259
235350,39276 29259
1442698,39276 29259
2160666,39276 29259
285016,39276 29259
2657040,39276 29259
393367,39276 29259
2811797,39276 29259
926190,39276 29259
952463,39276 29259
1885138,39276 29259
1695436,39276 29259
1085327,39276 29259
2127128,39276 29259
1374757,39276 29259
305701,39276 29259
1461577,39276 29259
1531760,39276 29259
2277146,39276 29259
1954939,39276 29259
1124163,39276 29259
2605073,39276 29259
828731,39276 29259
2530023,39276 29259
3371077,39276 29259
3022657,39276 29259
2755569,39276 29259
1429916,39276 29259
772636,39276 29259
2620366,39276 29259
2594720,39276 29259
259054,39276 29259
1997449,39276 29259
297131,39276 29259
2893703,39276 29259
2664946,39276 29259
3096812,39276 29259
472141,39276 29259
906781,39276 29259
3107981,39276 29259
3164603,39276 29259
3008575,39276 29259
741867,39276 29259
1518247,39276 29259
2839723,39276 29259
1427870,39276 29259
3208927,39276 29259
2082223,39276 29259
2520611,39276 29259
384464,39276 29259
2513695,39276 29259
3327760,39276 29259
2690340,39276 29259
3339171,39276 29259
2395813,39276 29259
1110273,39276 29259
2819721,39276 29259
488081,39276 29259
1303291,39276 29259
1932781,39276 29259
2308939,39276 29259
3145069,39276 29259
1271749,39276 29259
1220407,39276 29259
872544,39276 29259
1748811,39276 29259
1852780,39276 29259
3150396,39276 29259
2627125,39276 29259
1834584,39276 29259
2182556,39276 29259
1877296,39276 29259
2835204,39276 29259
3319514,39276 29259
3353287,39276 29259
2305051,39276 29259
1633864,39276 29259
1049078,39276 29259
2636782,39276 29259
1135054,39276 29259
2901836,39276 29259
648194,39276 29259
1943201,39276 29259
1676423,39276 29259
2900127,39276 29259
1244873,39276 29259
2978551,39276 29259
2977974,39276 29259
1010786,39276 29259
3182539,39276 29259
388145,39276 29259
1255691,39276 29259
902276,39276 29259
1080124,39276 29259
2762353,39276 29259
374354,39276 29259
3310188,39276 29259
3403703,39276 29259
1909118,39276 29259
966488,39276 29259
1129362,39276 29259
2589133,39276 29259
1117422,39276 29259
1475339,39276 29259
2863309,39276 29259
630722,39276 29259
771434,39276 29259
2241158,39276 29259
2619986,39276 29259
1716474,39276 29259
550540,39276 29259
3082407,39276 29259
434012,39276 29259
2406521,39276 29259
191765,39276 29259
2060163,39276 29259
489574,39276 29259
1071431,39276 29259
2711200,39276 29259
1378942,39276 29259
946196,39276 29259
360782,39276 29259
2171096,39276 29259
1769932,39276 29259
1447079,39276 29259
1331045,39276 29259
697699,39276 29259
94579,39276 29259
2360662,39276 29259
2385631,39276 29259
2521980,39276 29259
1695706,39276 29259
1744893,39276 29259
2952554,39276 29259
1091224,39276 29259
2996045,39276 29259
846583,39276 29259
2233205,39276 29259
779075,39276 29259
2147814,39276 29259
923656,39276 29259
1636640,39276 29259
1298061,39276 29259
2879296,39276 29259
1332298,39276 29259
14936,39276 29259
