order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1760541,205945,prior,3,5,16,4.0
1695953,126319,prior,9,3,13,19.0
596713,75194,prior,13,2,10,30.0
1739052,106163,prior,2,0,10,7.0
1712816,9511,prior,9,1,10,7.0
2327311,134342,prior,5,3,16,22.0
577246,82417,prior,17,0,11,5.0
2527458,37481,train,59,0,14,1.0
2432991,92658,prior,1,5,6,
2070336,82624,prior,5,6,10,14.0
1211842,39236,prior,5,5,17,30.0
949802,83917,prior,6,4,14,6.0
784210,63106,prior,32,0,11,5.0
416576,150784,prior,71,1,19,1.0
1491414,758,prior,21,3,16,4.0
2899986,15158,prior,6,1,17,6.0
1576518,199841,prior,12,3,23,3.0
2872852,159529,prior,1,5,9,
1817861,197724,prior,2,0,10,13.0
1663199,91744,prior,10,4,14,10.0
381834,173907,prior,15,4,12,10.0
1685882,176230,prior,30,5,16,30.0
2897672,95184,prior,7,6,9,6.0
2324183,42786,prior,25,6,9,9.0
429921,199852,prior,4,4,14,30.0
2280547,105484,prior,5,1,16,7.0
1081960,64731,prior,8,5,23,20.0
1622605,84771,prior,41,2,7,7.0
978475,58648,train,12,5,7,4.0
320497,115540,prior,16,2,20,9.0
1371946,191869,prior,15,6,13,14.0
1527455,69811,prior,3,4,12,4.0
722960,77306,prior,2,3,9,22.0
1733345,174004,prior,12,0,18,15.0
3190420,130403,prior,16,3,9,9.0
967448,51195,prior,36,5,9,10.0
869612,117759,prior,13,6,12,14.0
2537082,118463,prior,3,0,23,8.0
2336861,182291,prior,16,1,11,6.0
32581,91186,prior,2,6,14,28.0
1687702,153406,prior,64,1,11,2.0
1740652,74485,prior,6,5,13,14.0
2992591,53675,train,4,0,7,15.0
2398875,57079,prior,12,5,18,30.0
477228,129620,prior,3,3,11,16.0
1032312,200607,prior,19,0,10,15.0
1416422,4384,prior,3,5,14,30.0
3011154,20585,prior,2,6,11,15.0
159791,58061,prior,1,1,13,
1328232,70258,prior,1,1,13,
933969,189809,prior,3,5,15,6.0
2537162,77696,prior,65,0,19,13.0
742826,8687,prior,54,3,18,1.0
1925264,144244,prior,50,4,17,12.0
391289,106854,prior,71,3,14,4.0
2475834,51261,prior,34,0,17,7.0
1395603,66312,prior,6,1,16,6.0
2988964,69311,prior,39,6,17,9.0
914974,93592,prior,1,3,20,
2766690,2937,prior,3,1,17,10.0
1283049,190363,prior,11,4,12,4.0
1831273,160844,prior,19,5,13,9.0
3306532,143360,prior,3,0,9,19.0
753512,173898,prior,13,3,13,5.0
279486,30409,prior,24,3,10,12.0
2491144,166253,train,10,3,13,30.0
1349472,105426,prior,7,5,14,11.0
172878,205890,prior,9,4,14,15.0
696231,41230,prior,5,3,9,23.0
1456613,191887,prior,24,5,22,7.0
1677069,125436,prior,12,6,22,5.0
859989,77049,prior,4,5,14,30.0
452363,181405,prior,12,1,9,7.0
3397720,81200,prior,5,0,13,8.0
121229,23632,prior,10,5,6,10.0
632340,105074,prior,22,6,8,9.0
253930,135079,prior,27,4,6,4.0
1247217,113774,prior,2,2,12,6.0
3074653,43318,prior,22,0,12,13.0
1973818,113016,prior,5,6,9,4.0
2291600,4352,prior,1,6,21,
2398586,9513,prior,91,5,14,2.0
461939,172689,prior,12,6,14,5.0
1971347,158541,prior,4,4,14,7.0
1005207,117289,prior,36,1,21,9.0
1828638,58737,prior,20,0,14,2.0
2382333,5552,prior,13,1,17,4.0
840688,3621,prior,13,6,1,2.0
3026055,52176,prior,37,6,18,19.0
1245285,129241,prior,7,1,15,15.0
3365827,125895,prior,9,6,20,3.0
1600561,151745,prior,2,2,13,2.0
3131042,47802,prior,1,0,11,
2798767,127243,prior,11,4,12,30.0
2418485,168295,prior,15,0,7,7.0
2192742,53578,prior,10,0,15,30.0
3039865,129606,prior,29,1,12,6.0
1580771,119315,prior,3,6,3,13.0
1893941,204010,prior,4,4,20,15.0
1642147,176404,prior,2,0,11,8.0
2603368,174947,prior,42,4,14,4.0
1666926,195182,prior,57,5,9,3.0
3152952,24723,train,52,0,14,8.0
2494870,9303,prior,9,6,14,4.0
3081711,61618,prior,35,0,14,13.0
2103185,11317,train,5,5,17,21.0
801,146802,prior,6,6,19,6.0
2910992,90060,prior,7,0,11,22.0
1461597,187652,prior,6,0,12,7.0
1730206,107881,prior,4,2,14,26.0
1404084,57432,prior,7,2,14,14.0
2074340,63375,prior,8,0,22,18.0
692693,84381,prior,3,2,12,10.0
1230185,80928,prior,3,6,17,27.0
2348281,120985,prior,8,2,15,30.0
3219089,59048,prior,4,5,9,20.0
3302299,127563,prior,1,4,10,
1433508,200163,prior,2,1,11,30.0
2845272,122197,prior,10,4,12,22.0
1536005,57275,prior,19,0,11,4.0
1998193,67093,prior,1,6,12,
3298177,135633,prior,2,6,8,10.0
479209,198459,prior,49,0,14,5.0
817817,56383,prior,2,6,14,6.0
25317,155223,prior,4,0,16,29.0
1803611,161822,prior,4,6,23,30.0
2825929,183938,test,6,1,11,3.0
1328982,181972,prior,16,1,16,15.0
2214374,14388,train,43,4,8,24.0
2935998,65451,prior,4,5,15,11.0
2394749,42695,prior,3,6,15,30.0
2755276,126230,prior,18,4,15,10.0
3031460,98156,prior,58,2,14,0.0
2527232,99802,prior,39,5,13,7.0
273650,148612,prior,19,4,5,2.0
2106865,201602,prior,13,3,18,16.0
2454127,60297,prior,10,5,16,1.0
1960061,125531,prior,30,2,13,19.0
2480205,22046,prior,52,1,13,30.0
2179660,6800,prior,10,0,14,11.0
79721,33783,prior,4,6,12,14.0
426799,24861,prior,7,4,10,17.0
1557456,165318,prior,1,3,15,
1038166,182397,prior,6,4,10,28.0
2240900,62205,prior,24,4,8,1.0
1287422,101911,prior,2,5,3,30.0
1755393,198379,prior,5,1,8,26.0
2349091,176207,prior,1,6,17,
1884728,27967,train,19,0,19,16.0
72928,204887,prior,77,3,13,1.0
3092417,171900,prior,12,4,13,10.0
1464645,66270,prior,12,2,13,11.0
845669,158304,prior,6,4,12,29.0
1220696,118651,prior,47,5,10,7.0
2748255,64781,prior,9,6,18,11.0
3076585,92052,prior,63,3,17,0.0
2395552,3888,prior,22,3,19,11.0
1710464,56443,prior,16,6,10,11.0
555924,202395,prior,3,6,17,30.0
2052940,60569,prior,7,3,23,2.0
1717336,57340,prior,1,5,16,
174212,79517,prior,20,4,12,4.0
2816510,169863,prior,1,5,14,
2640411,165734,prior,14,2,11,12.0
1416786,3994,prior,7,6,12,13.0
1044261,87219,prior,2,6,16,19.0
448813,75352,prior,7,6,15,0.0
1713301,137760,prior,5,3,9,9.0
143858,195227,prior,19,0,9,7.0
2193081,159375,prior,15,1,8,7.0
1313082,102258,prior,6,6,8,15.0
2328524,195545,prior,12,6,12,7.0
2958706,134491,prior,5,1,8,20.0
873268,120408,train,4,3,14,30.0
2243195,108551,prior,6,5,8,5.0
2585034,113574,prior,6,1,17,29.0
1885813,106431,prior,5,3,13,28.0
953203,152103,prior,17,0,15,2.0
631622,86333,test,39,1,9,11.0
976096,56383,prior,5,6,13,6.0
2356704,23618,prior,14,1,18,1.0
2344727,25626,prior,12,1,13,14.0
1766957,139317,prior,39,0,16,8.0
216941,197376,prior,25,5,7,7.0
1931466,91193,prior,9,5,18,10.0
1170117,174683,prior,46,4,13,7.0
3125002,22963,prior,36,5,7,4.0
2867021,126555,prior,5,2,19,30.0
667316,72340,prior,32,5,13,7.0
983010,130802,prior,32,6,14,3.0
1485480,180886,prior,27,5,17,5.0
1828324,14473,prior,16,5,12,11.0
1654872,4041,prior,18,3,12,7.0
436257,133590,prior,49,3,9,9.0
1775974,126415,prior,23,2,13,12.0
1730124,129751,prior,1,0,13,
438533,66881,prior,7,1,16,9.0
1164554,191625,prior,6,6,9,14.0
944368,124601,train,7,4,6,30.0
3220989,18011,prior,49,3,9,2.0
1333514,204745,prior,26,3,9,1.0
2143986,119976,prior,48,0,18,2.0
1500300,137397,prior,7,2,13,13.0
2140909,43978,prior,58,2,17,3.0
224886,182736,prior,25,4,18,4.0
2192686,47847,train,12,1,14,26.0
511009,103539,prior,26,5,9,7.0
2241146,102288,prior,62,3,6,2.0
2953584,66515,prior,2,3,21,4.0
1470067,168806,prior,4,1,14,28.0
2860597,100829,prior,1,0,17,
1914085,191679,prior,6,0,17,14.0
1705013,49545,prior,61,4,11,4.0
2885811,55997,prior,20,1,12,4.0
3154999,54700,prior,3,2,11,4.0
660838,1776,prior,46,2,14,18.0
3374749,51603,prior,32,3,14,6.0
3395212,14388,prior,26,6,9,6.0
1998027,174573,prior,48,5,7,3.0
689864,127086,prior,16,2,8,9.0
3118683,112210,prior,7,3,13,15.0
681620,190887,prior,65,4,15,1.0
2488898,188173,prior,3,2,9,1.0
1467181,168106,prior,3,0,8,5.0
2527384,37286,prior,3,4,10,13.0
3014351,8181,prior,10,0,10,5.0
1710272,162086,prior,23,1,17,4.0
2809271,185137,prior,10,4,17,22.0
2656353,200783,prior,10,4,20,8.0
1995481,205799,prior,19,2,20,1.0
760047,19844,prior,33,0,16,5.0
1329210,56082,prior,19,1,14,9.0
3142474,97099,prior,14,0,12,7.0
1123392,43101,prior,1,1,11,
2000902,103436,prior,1,0,9,
2911319,188407,prior,17,2,13,1.0
2196651,5267,prior,5,6,13,9.0
1948984,136157,prior,25,6,13,22.0
398080,189170,prior,40,2,18,5.0
1375874,51468,prior,64,0,12,0.0
1352717,122340,prior,37,0,9,16.0
2100353,48821,prior,5,3,15,30.0
1958291,4242,prior,9,4,17,3.0
1097701,155926,prior,50,3,8,1.0
2868681,134465,prior,24,3,21,7.0
965390,200978,prior,16,0,15,7.0
3300408,36297,prior,1,1,14,
615917,121207,test,35,4,15,0.0
1331991,182022,prior,6,5,19,5.0
3340631,30746,train,40,5,10,12.0
949132,11058,prior,47,4,8,1.0
1528335,171775,prior,16,2,8,11.0
2175677,161928,prior,24,3,6,4.0
3414298,40349,test,4,3,13,30.0
1502881,182943,prior,8,1,11,6.0
1031510,37767,prior,3,1,16,6.0
20255,19186,prior,24,2,10,5.0
3089323,178052,prior,6,1,19,7.0
1051006,136297,prior,3,5,19,6.0
629352,95620,prior,23,0,10,5.0
1817108,91184,prior,25,1,17,10.0
3315059,152803,prior,3,6,22,30.0
3148636,91910,prior,3,5,14,30.0
2531948,52718,prior,1,1,16,
295394,145275,prior,3,5,15,14.0
777667,177906,prior,4,6,10,14.0
2851295,205442,prior,5,5,10,5.0
1883156,43438,prior,3,5,10,30.0
2555039,111619,prior,3,0,17,8.0
1642867,14979,prior,1,5,13,
1490646,128095,prior,12,1,19,30.0
1756077,201528,prior,1,1,16,
2509943,199135,prior,17,1,13,7.0
11061,79349,prior,40,6,7,3.0
645740,96470,prior,15,4,19,8.0
3202430,100629,prior,30,1,1,1.0
671913,97647,prior,6,2,11,8.0
1080402,19733,prior,19,2,10,13.0
1079408,21313,prior,52,5,14,7.0
2108468,158547,prior,17,4,10,8.0
2975160,7667,prior,2,0,17,7.0
1305083,127547,prior,64,5,19,4.0
2212752,76586,prior,37,3,14,11.0
3305305,119780,prior,14,1,9,7.0
985764,193359,prior,4,6,21,18.0
176831,162162,prior,2,0,15,7.0
1134204,103206,prior,75,6,14,2.0
1881391,26635,prior,14,6,20,6.0
2501327,154830,test,16,4,20,13.0
3103566,69671,prior,2,1,8,1.0
1237647,41852,prior,10,0,21,28.0
908319,17384,prior,40,2,19,3.0
2883933,173514,prior,14,0,17,7.0
2766573,162360,prior,32,6,18,5.0
983065,192554,prior,2,5,21,4.0
1405290,33645,prior,3,5,13,4.0
884283,158198,prior,18,1,7,1.0
1290246,142590,prior,11,0,17,7.0
419606,13354,prior,52,3,11,2.0
1162851,185646,prior,23,3,16,14.0
1377666,184289,prior,23,3,20,13.0
1888864,45861,prior,5,3,10,30.0
314673,187183,prior,26,1,11,5.0
157181,13653,prior,12,3,11,9.0
831587,79185,prior,22,6,13,18.0
1099546,29370,prior,16,1,15,6.0
1208058,115781,prior,31,5,22,6.0
1919012,137320,prior,5,3,13,7.0
2034488,174082,prior,35,5,8,5.0
2440503,112415,prior,37,3,13,3.0
264093,141195,prior,10,6,9,3.0
2775379,17919,prior,4,5,11,30.0
1554028,7853,prior,26,0,11,1.0
2697287,137828,prior,21,5,9,4.0
1468875,116494,prior,21,2,9,21.0
3268750,57214,prior,7,0,13,15.0
1797084,9297,train,4,0,18,30.0
827964,358,prior,5,0,13,7.0
602669,61215,prior,24,5,8,4.0
1875530,171947,prior,4,5,10,30.0
3089701,98657,prior,2,2,19,5.0
1891511,20810,prior,5,5,9,10.0
2447962,116046,prior,6,3,22,28.0
2109758,178126,prior,41,6,9,6.0
1068445,203803,prior,43,6,16,3.0
2678539,104374,prior,3,4,9,8.0
1659894,185671,prior,43,0,9,10.0
2487760,139216,prior,5,2,10,30.0
2967768,92186,prior,3,2,18,9.0
1788800,154916,prior,45,0,10,6.0
1062852,49161,prior,47,5,12,1.0
2955779,70379,prior,17,0,13,14.0
365087,95160,prior,33,4,9,2.0
1098185,165669,prior,79,3,16,6.0
3299372,130245,prior,6,3,0,15.0
655759,189474,prior,7,4,11,5.0
2041115,152874,prior,45,5,2,14.0
3020366,143505,prior,20,1,19,16.0
412273,150007,prior,6,0,17,7.0
2999694,180137,prior,27,1,13,4.0
3158473,150333,prior,7,5,17,8.0
2306810,67949,prior,20,3,17,15.0
1094919,15160,prior,21,4,12,0.0
3195815,205521,prior,24,1,15,5.0
3405053,168010,prior,1,2,13,
858875,81156,prior,39,5,13,3.0
1039407,8939,prior,11,4,17,0.0
2379657,60266,prior,3,2,13,10.0
1159825,92570,prior,20,1,18,16.0
761394,101344,prior,4,2,21,30.0
3344928,181967,prior,4,0,12,3.0
2116927,112651,prior,8,1,12,8.0
325460,141097,prior,27,0,19,1.0
1702234,36525,prior,3,1,19,15.0
633652,110937,prior,7,3,13,30.0
261469,53076,prior,25,3,19,9.0
874243,126229,prior,8,5,10,4.0
3357298,9602,prior,5,3,16,3.0
1660968,184974,prior,3,2,11,4.0
2277116,70686,prior,5,3,14,30.0
3073044,161590,prior,1,1,21,
239012,153073,prior,65,3,14,3.0
3034725,114300,prior,5,0,16,8.0
2973695,98834,prior,21,2,8,13.0
3229342,50436,prior,45,3,11,3.0
1004029,137398,prior,19,6,10,4.0
3018165,123468,prior,2,0,14,5.0
192340,18275,prior,79,3,15,3.0
3263010,151158,prior,13,2,9,11.0
403735,72804,prior,1,1,16,
2277213,183844,prior,69,1,10,4.0
1089736,162561,prior,33,3,19,4.0
394723,150789,prior,11,6,7,8.0
2562006,52368,prior,3,6,13,9.0
340522,122645,prior,5,0,19,30.0
1861615,186225,prior,2,4,15,16.0
765946,29535,prior,33,0,17,7.0
1756385,100118,prior,14,2,20,10.0
267253,166014,train,20,0,13,9.0
1009651,198186,prior,7,3,10,30.0
199916,130279,train,5,6,14,30.0
711840,53764,prior,9,6,16,6.0
2194937,112618,prior,19,2,17,12.0
2193522,13225,prior,19,2,15,11.0
1527866,58908,test,24,0,9,14.0
3047597,52780,prior,1,3,14,
287920,77019,prior,9,2,11,1.0
3418005,51072,prior,86,1,18,3.0
587470,42182,prior,21,6,17,9.0
1304273,102724,prior,11,1,18,1.0
2322688,112061,prior,6,6,14,17.0
2919050,12420,prior,1,2,15,
3034635,48547,prior,20,3,18,4.0
1229530,14922,prior,34,2,13,7.0
1590326,147063,train,9,6,0,7.0
3177692,150100,prior,25,2,18,6.0
2248657,146790,prior,22,6,11,9.0
1792781,166118,prior,8,4,10,6.0
1612127,102434,prior,5,4,17,13.0
1251416,92173,prior,25,0,13,2.0
1858039,167693,prior,29,2,12,30.0
2461883,55897,prior,5,6,11,30.0
1309032,117841,prior,49,1,8,3.0
1064020,110913,prior,2,0,16,30.0
2428331,205762,prior,1,2,12,
1609481,141634,prior,4,2,9,3.0
651739,124534,prior,4,2,17,8.0
386045,137548,prior,5,1,19,19.0
540651,37636,prior,24,4,23,5.0
3125547,18006,prior,3,4,18,3.0
195803,193594,prior,3,4,11,28.0
647584,103401,prior,39,1,13,4.0
3204961,90045,prior,5,4,9,30.0
3189175,188751,prior,9,4,9,6.0
3069024,12507,prior,40,6,15,14.0
2214252,7643,prior,3,5,11,30.0
1277525,26712,prior,77,0,21,0.0
20375,62750,prior,2,5,11,5.0
295579,127008,prior,10,4,9,18.0
30716,196902,prior,3,1,23,8.0
794893,59789,prior,14,2,10,5.0
1774613,170346,prior,16,1,15,21.0
2346206,136831,prior,18,0,11,16.0
1128562,4356,prior,96,1,15,0.0
1769165,142661,prior,16,4,10,11.0
2184548,76078,prior,9,0,17,30.0
718530,148993,prior,51,5,7,3.0
1936866,113278,prior,11,3,8,6.0
531559,182466,prior,5,3,19,30.0
2641179,83562,prior,36,5,18,6.0
1690164,95612,prior,25,5,10,7.0
1734944,22566,prior,8,1,15,5.0
2038568,85812,prior,12,1,17,14.0
1020440,97168,prior,49,4,16,2.0
182597,94328,prior,2,3,15,0.0
2098400,14342,prior,2,0,12,30.0
1258732,178838,prior,25,3,18,5.0
741380,111136,prior,7,2,15,17.0
3379033,1832,prior,1,0,12,
3269644,189955,prior,41,2,8,2.0
3040844,126776,prior,6,1,18,22.0
2629440,146829,prior,7,3,16,15.0
2566415,127132,prior,5,0,23,8.0
1762666,202002,prior,1,6,10,
1408706,32849,prior,1,3,10,
1131291,189388,prior,35,5,13,11.0
1459879,191416,prior,5,5,22,5.0
2915901,186282,prior,18,1,8,28.0
1344762,106879,prior,55,4,13,1.0
1660699,12836,prior,51,0,13,6.0
2462287,85000,prior,3,4,16,30.0
1022784,176652,prior,2,5,9,7.0
394579,38494,prior,63,5,11,7.0
2342017,69182,prior,83,4,12,1.0
2041021,11742,prior,8,2,11,1.0
747560,7015,prior,32,4,22,3.0
2557834,46131,prior,1,4,16,
2761018,52683,prior,57,6,12,7.0
2600905,145213,prior,49,2,19,5.0
1466412,91200,prior,2,3,11,17.0
3211273,43521,prior,11,4,16,3.0
56129,1815,prior,4,0,11,7.0
2048600,55300,prior,1,1,14,
1136314,43181,prior,4,0,10,13.0
2822557,50809,prior,20,4,11,30.0
3340352,122622,prior,12,6,9,12.0
2777536,109856,prior,2,1,8,14.0
2059917,90132,prior,3,2,15,30.0
89968,144927,prior,3,5,17,10.0
1485468,150385,prior,23,5,10,14.0
1195309,142050,prior,23,1,14,6.0
104688,24436,train,6,1,15,30.0
3373020,70098,prior,32,3,18,13.0
1513872,83280,prior,10,6,13,13.0
1536076,67423,prior,3,5,16,17.0
781328,142814,prior,12,2,21,5.0
1893527,138703,prior,36,1,15,6.0
1866228,159360,prior,19,5,9,15.0
1442075,141075,prior,28,1,7,7.0
2025100,71193,prior,9,2,10,8.0
287239,96497,prior,93,5,14,1.0
1012976,25132,prior,49,1,9,6.0
311337,148320,prior,6,6,23,5.0
634180,68189,prior,6,2,3,1.0
2679985,3338,prior,6,0,10,12.0
1261192,173519,prior,55,2,13,2.0
1328007,202596,prior,16,2,23,9.0
538925,165182,prior,1,5,11,
3401544,85007,prior,3,0,17,21.0
3381505,191145,prior,11,1,17,3.0
2625487,181153,prior,25,0,9,7.0
1418288,51574,prior,19,1,16,5.0
3404880,126764,prior,2,3,21,14.0
2902968,201109,prior,9,6,13,30.0
2545098,8650,prior,23,2,10,4.0
1288065,86493,prior,14,0,17,5.0
899982,203324,prior,23,3,14,17.0
2584166,10232,prior,7,5,18,8.0
37215,163286,prior,37,6,10,7.0
2449588,151021,prior,10,4,9,28.0
274193,118611,prior,47,6,19,6.0
12179,45472,prior,30,6,15,1.0
2361701,65156,prior,12,2,11,8.0
1703888,75964,prior,20,2,15,29.0
2176665,59673,prior,2,0,10,11.0
2829955,71198,prior,7,3,16,20.0
1816079,137395,prior,35,1,17,10.0
737948,115211,prior,25,3,7,13.0
1833997,168741,prior,12,1,14,7.0
2571783,140067,prior,13,4,10,3.0
1895537,82954,prior,8,1,11,11.0
557427,67417,prior,9,6,9,8.0
3247754,53778,prior,13,4,10,6.0
790985,112328,prior,10,1,10,7.0
1052846,154691,prior,4,3,9,10.0
1190787,16616,prior,8,3,16,30.0
662093,70055,prior,9,0,14,5.0
3359793,58366,prior,6,0,10,12.0
204656,62861,prior,14,2,9,12.0
1896045,109893,prior,16,0,15,2.0
3036005,110575,prior,2,0,13,13.0
205409,141787,prior,4,4,9,16.0
191393,158972,prior,95,2,18,3.0
943458,192060,prior,93,0,10,1.0
2030248,161619,prior,1,0,5,
2443014,37014,prior,17,2,17,12.0
763619,167332,prior,10,5,17,11.0
2372971,62589,prior,4,6,17,6.0
1524223,33899,prior,4,1,20,10.0
2605177,107071,prior,30,0,14,1.0
1699008,21226,prior,1,4,16,
441750,78388,prior,4,6,14,6.0
1254624,107728,prior,3,3,11,30.0
1757310,91364,prior,7,0,12,30.0
2236245,41006,prior,9,2,8,8.0
1507015,181563,prior,23,3,13,4.0
1972033,46406,prior,8,1,10,3.0
568397,40231,prior,17,4,11,11.0
1315268,149681,prior,11,2,11,13.0
1003355,129548,prior,47,1,21,5.0
2282184,92185,prior,40,6,14,8.0
1433585,140888,prior,6,4,7,30.0
66028,183129,prior,83,5,10,3.0
1748855,78722,prior,7,0,23,30.0
3241564,44638,prior,29,3,9,2.0
2322098,137780,prior,2,0,19,18.0
2020215,81828,prior,82,3,12,9.0
204704,40574,test,75,3,11,26.0
1346302,100195,prior,12,2,20,30.0
1982598,163895,prior,89,3,10,0.0
2188722,66199,prior,5,1,14,3.0
22809,187879,prior,19,3,16,0.0
2908296,76201,prior,4,2,11,4.0
1279334,119097,prior,3,0,13,30.0
541694,203882,prior,5,1,12,30.0
314577,94179,prior,2,1,20,0.0
3307151,64865,prior,8,2,9,6.0
1095506,69970,prior,27,1,12,4.0
1831733,14690,train,5,5,17,13.0
3156083,189698,prior,4,4,5,3.0
3137442,190712,prior,1,3,13,
314439,113483,prior,2,0,13,20.0
2874550,183959,prior,7,2,17,9.0
1488479,165010,prior,7,3,16,29.0
4211,163857,prior,16,2,12,12.0
151481,63013,prior,3,1,13,7.0
1730024,77331,prior,39,0,12,4.0
1634281,54503,prior,32,4,8,6.0
2206295,90326,prior,2,3,17,8.0
1481296,201725,prior,14,3,7,3.0
2942154,163317,prior,2,3,13,7.0
109964,156056,prior,7,2,15,5.0
2707884,149598,prior,23,3,16,5.0
801140,91966,prior,7,4,9,3.0
1967271,175977,prior,5,4,13,10.0
2232670,188857,prior,1,4,23,
702717,47289,prior,2,6,8,5.0
1831954,79857,prior,5,1,13,8.0
1587057,116511,prior,2,1,14,12.0
1586023,162316,prior,42,2,17,1.0
2168953,171044,prior,16,3,9,10.0
3281858,104324,prior,20,0,10,8.0
649208,122937,prior,22,4,18,5.0
1217550,147524,prior,29,4,18,2.0
2095624,59436,prior,17,5,9,9.0
1637157,44697,prior,11,3,10,7.0
947761,155301,prior,51,2,19,6.0
1913164,140867,prior,57,3,16,4.0
2585384,162551,prior,21,0,12,7.0
1638902,197431,prior,18,6,19,0.0
3241834,91368,prior,3,2,9,8.0
469959,134248,prior,28,0,6,5.0
2679963,149469,prior,45,3,11,6.0
199442,118577,prior,25,2,10,4.0
2589511,49159,prior,88,1,16,1.0
961053,45550,prior,1,0,10,
3096974,127431,prior,13,2,10,30.0
484977,135780,prior,36,4,21,10.0
2043703,195608,prior,57,2,10,2.0
1660283,10972,prior,44,2,18,5.0
2148015,90860,prior,6,4,7,7.0
3312918,16777,prior,5,3,10,9.0
630036,86611,prior,31,6,16,4.0
3154410,67181,prior,6,6,12,6.0
2448624,1264,prior,18,0,18,7.0
2428807,103482,prior,19,6,9,21.0
1978195,72340,prior,18,4,10,6.0
3019776,55093,prior,10,6,16,6.0
919746,9249,prior,23,5,15,8.0
3291491,197706,prior,1,0,10,
2077748,12107,prior,22,0,23,30.0
2201389,40373,prior,1,5,0,
275334,32200,prior,4,0,12,30.0
810355,33244,prior,48,2,16,2.0
1386933,173027,prior,58,5,10,2.0
2128907,55045,prior,16,2,11,18.0
297796,89815,prior,42,0,13,7.0
3057249,3095,prior,18,1,14,17.0
2189902,130010,prior,5,1,13,11.0
2259915,72701,prior,18,2,12,12.0
1127359,99731,prior,6,1,11,15.0
28977,90722,prior,8,0,12,10.0
2958300,97281,prior,55,1,8,6.0
1979466,21645,prior,13,2,15,5.0
3279040,118165,prior,5,3,15,4.0
1801645,80390,prior,11,4,18,2.0
2667516,46447,prior,7,5,9,5.0
153932,105630,prior,78,6,20,1.0
1737521,5917,prior,4,1,14,7.0
3162231,87478,prior,4,3,11,5.0
2145941,4888,prior,3,0,14,16.0
2568173,157667,prior,77,6,15,5.0
1293078,188241,prior,25,4,9,11.0
157493,42751,prior,34,0,11,5.0
902971,151778,prior,6,3,11,6.0
619925,95201,prior,8,5,6,6.0
1130483,20704,train,4,0,14,30.0
1451415,141133,prior,3,3,13,8.0
561404,121045,prior,3,1,18,30.0
565864,39017,prior,23,6,18,4.0
2022817,165062,prior,80,5,7,4.0
268358,54304,prior,35,2,16,7.0
1808040,164027,prior,25,5,9,7.0
1753892,133655,prior,7,3,20,7.0
3134060,33476,prior,4,0,11,8.0
2871936,108891,prior,28,0,9,6.0
3241963,19231,prior,14,6,17,5.0
3251852,7855,prior,28,1,10,2.0
294465,90696,prior,9,5,8,11.0
3158811,184456,prior,1,1,18,
1834983,128388,prior,51,4,12,2.0
1382739,70798,prior,5,6,7,30.0
2884707,20565,prior,4,3,9,30.0
2299943,1609,prior,10,3,7,15.0
182074,34316,prior,4,2,9,19.0
3398174,168709,prior,12,1,14,13.0
1535218,175591,prior,42,1,9,3.0
2702403,79736,prior,19,3,14,4.0
289057,76414,prior,4,6,18,11.0
2149753,203888,prior,15,0,19,7.0
201619,19383,prior,19,2,11,7.0
140091,176259,prior,4,4,17,5.0
607634,202814,prior,27,0,14,7.0
1805554,64949,prior,3,6,13,8.0
2788724,142518,prior,18,6,23,6.0
3259867,203616,prior,2,6,8,8.0
1506863,44705,prior,21,0,14,4.0
3049047,104150,train,5,6,16,30.0
1987169,106143,prior,16,6,21,6.0
3125069,171879,prior,30,1,9,8.0
321399,148715,prior,7,0,11,3.0
1233599,66294,prior,29,5,10,1.0
2654010,189577,prior,35,5,11,3.0
1724080,13843,prior,7,4,13,26.0
2830090,201537,prior,18,3,12,9.0
649996,183721,prior,28,4,9,17.0
145038,86329,prior,15,5,15,24.0
3182981,11980,prior,29,5,12,5.0
1390113,13081,prior,3,6,13,30.0
2327799,8634,prior,1,1,0,
2867465,113816,prior,21,5,3,23.0
2057572,137899,test,6,0,14,21.0
3352021,117097,prior,8,4,17,22.0
1727766,49003,prior,8,1,11,21.0
1240687,177965,prior,6,4,17,5.0
1584715,206018,prior,2,6,17,30.0
2430832,37995,prior,13,6,15,4.0
16837,127532,prior,7,6,7,30.0
1178173,156434,prior,5,1,17,8.0
1855189,2344,prior,56,4,7,2.0
983045,204606,prior,20,5,9,13.0
969304,136550,prior,1,4,23,
634219,157719,prior,27,0,12,4.0
3167892,57110,prior,7,5,22,24.0
480284,170098,prior,2,0,13,30.0
1692042,87807,prior,1,4,20,
1829551,162156,prior,18,0,14,6.0
2550075,159463,prior,16,3,17,6.0
949596,42734,test,4,5,10,30.0
3003077,124547,prior,2,6,9,30.0
3403501,22929,prior,23,0,18,4.0
1344996,4712,prior,6,4,8,9.0
2708697,115340,prior,2,1,21,6.0
